serial,user_id,name_en,name_ar,screen_name,location,description,tweet_count,tweet_nocount,followers_count,friends_count,account_created_at,status_id,created_at,text,naze7,impression_text,impression,cat,word,word_freq
1488,15621444,Jerry Maher,جيري ماهر,jerrymahers,Denmark | مملكة الدنمارك,"Daniel known as Jerry, former CEO @SawtBeirut , a Journalist/ Politician based in Europe & a father of 1 under 10! - RT# endorsement #جيري_ماهر",1,0,261363,39,27-Jul-2008,1087821321642364929,22-Jan-2019,"بإختصار.. هذا هو سفير خادم الحرمين الشريفين سلمان بن عبدالعزيز الى بيروت، هذا هو وليد البخاري الرجل الذي يمثل مملكة الخير والإنسانية، يشارك بنفسه في تخفيف آلام السوريين اللاجئين الى لبنان. 

لن تجد سفيراً في العالم اجمع يفعلها كما فعلها السعودي! #جيري_ماهر https://t.co/QJ3ZwB2t9t",FALSE,positive,1,new,إنسانية,21
1843,240760882,Rima Maktabi,ريما مكتبي‎,rimamaktabi,United Kingdom,UK Bureau Chief at Al Arabiya News Channel. YGL at WEF. All views r mine.,1,0,2995579,930,20-Jan-2011,1133746778375938048,29-May-2019,@UNHCR_Arabic @NeshanTV @kindalloush @AYoussef @nour_arida @zyazigi @AdwaAlDakheel @HatoonKadi هذا واجبنا وأقل ما يمكن تقديمه. والله يزرع العطف في قلوب الناس لمساعدة اللاجئين السوريين,FALSE,positive,1,new,مساعدة,21
1856,721996081664368641,Nabil El Halabi,نبيل الحلبي,NabilElHalabi1,Beirut - Lebanon,Founder of the Lebanese Institute for Democracy and Human Rights - LIFE,1,0,5126,467,18-Apr-2016,880927508127993856,30-Jun-2017,"... كما تُعتَبَر أيضاً التسلية بالكتابة على رؤوس المعتقلين وأجسادهم إنتهاكات وأفعالاً مهينة للكرامة الإنسانية .
#اللاجئين_السوريين_في_عرسالð https://t.co/nUE04YN",FALSE,positive,1,new,إنسانية,21
1878,177815370,Nasser Yassin,ناصر ياسين,nasseryassin,Global,"Professor, Researcher, and Policy Innovator in Lebanon. Tweeting on Policy Issues #AUB #AUB4Refugees #WithRefugees - Opinions are My Own",1,0,5137,1805,13-Aug-2010,1089776445914836998,28-Jan-2019,"ما يقارب ثلاثة ارباع سكان #سوريا حالياً هم في حاجة لدعم ومساعدات انسانية، من ضمنهم أكثر من ٦ مليون نازح داخل الأراضي السورية. اي نقاش عن عودة #اللاجئين السوريين إلى ديارهم يجب أن يأخذ هذه الوقائع بعين الاعتبار. https://t.co/lhMkzCbAcu",TRUE,positive,1,new,إنسانية,21
1981,240760882,Rima Maktabi,ريما مكتبي‎,rimamaktabi,United Kingdom,UK Bureau Chief at Al Arabiya News Channel. YGL at WEF. All views r mine.,1,0,2995579,930,20-Jan-2011,1134096283088707584,30-May-2019,منذ حرب تموز في #لبنان ٢٠٠٦ أرى المعاناة الإنسانية نفسها خلال مهامي الصحافية ... تختلف الحروب والضحية واحدة: المدنيون الأبرياء. تنتهي الحروب ويبقون الضحية لأجيال عدة. شكرا @UNHCR_Arabic لفرصة مساعدة اللاجئين السوريين #زكاتي_للاجئين @UNHCRLebanon https://t.co/xJKyhYEmGv,FALSE,positive,1,new,مساعدة,21
2023,900571646,Hady Hobeiche,هادي حبيش,hadyhobeiche,"Kobayat, Akkar, Lebanon",Lebanese MP representing Akkar.,1,0,120339,393,23-Oct-2012,287873348216696832,6-Jan-2013,"مسألة النازحين هي مسألة إنسانية، وقد لجأ النازحون الى لبنان فهل من المنطقي أن نطلب منهم العودة وهم هاربون من القصف والقتل والدم في سوريا",TRUE,positive,1,new,إنسانية,21
41,2878635204,Walid Joumblatt,وليد جنبلاط,walidjoumblatt,official account,President of the Progressive Socialist Party of Lebanon,1,0,812869,3179,26-Oct-2014,704617702078328833,1-Mar-2016,والشعب السوري متروك وحيدا يقتل ويعذب ويهجر https://t.co/tuzRFn9KMV,FALSE,positive,1,new,قتل,22
305,2258837700,طوني بولس,طوني بولس,TonyBouloss,Lebanon,"صحافي - لبناني عربي حتى النخاع، اغرد بصوتي لحرية وطني، صمتي سياسة، وحديثي ثورة",1,0,15244,3744,23-Dec-2013,1100120524808749057,25-Feb-2019,لن نسمح لمليشيا حزب الله تسليم اللاجئين السوريين لنظام القتل والارهاب الأسدي.. فقبل اي مطالبة بإعادة الاجئين على حزب ايران الانسحاب والتوقف عن قتل الشعب السوري. https://t.co/7NbCH12FKU,FALSE,positive,1,new,قتل,22
308,2258837700,طوني بولس,طوني بولس,TonyBouloss,Lebanon,"صحافي - لبناني عربي حتى النخاع، اغرد بصوتي لحرية وطني، صمتي سياسة، وحديثي ثورة",1,0,15244,3744,23-Dec-2013,1028763591187542017,12-Aug-2018,التيار الوطني الحر الذي يركض زحفاً نحو بشار الاسد رفع يوماً شعاراً اتهم تيار الحريري المعتدل والمنفتح بالارهاب.. التيار العوني تيار انتهازي وصولي لا قيم ولا مبادئ لعلاقته مع الآخرين تماماً كحزب البعث الأسدي الذي قتل وهجر شعبه وباع سوريا من اجل في السلطة. #معا_لطرد_السفير_السوري https://t.co/79d09SsrFB,FALSE,positive,1,new,قتل,22
309,2258837700,طوني بولس,طوني بولس,TonyBouloss,Lebanon,"صحافي - لبناني عربي حتى النخاع، اغرد بصوتي لحرية وطني، صمتي سياسة، وحديثي ثورة",1,0,15244,3744,23-Dec-2013,1015290793777655811,6-Jul-2018,بكل وقاحة مليشيا حزب الله يقتل ويهجر السوريين من ديارهم والآن يطلب منهم العودة.. على الشعب السوري التوحد وزج مرتزقة الحزب الارهابي بباصات صفراء واعادتهم. https://t.co/Wat1lUfpZX,FALSE,positive,1,new,قتل,22
451,250742279,Jad Shahrour | جاد,جاد شحرور,Jadshahrour,Lebanon,Comms Officer @ Samir kassir Foundation @sk_eyes. Creative Copywriter/freelance journalist. Nominated for #SamirKassirAward 12” #PressFreedom #حرية_الصحافة,1,0,3119,2756,11-Feb-2011,883052994257965056,6-Jul-2017,تدفعون للنظام وتقتلوا اللاجئين بعنصريتكم. #سوريا #لبنان https://t.co/OgrQiJJL3v,FALSE,positive,1,new,قتل,22
513,240760882,Rima Maktabi,ريما مكتبي‎,rimamaktabi,United Kingdom,UK Bureau Chief at Al Arabiya News Channel. YGL at WEF. All views r mine.,1,0,2995579,930,20-Jan-2011,581163279713771520,26-Mar-2015,ماذا عن #سوريا ... هل ما زالت على الخريطة؟ هل تخطر ببال احد؟ القتلى والجرحى والنازحون ... هل من يكترث!,TRUE,positive,1,new,قتل,22
530,721996081664368641,Nabil El Halabi,نبيل الحلبي,NabilElHalabi1,Beirut - Lebanon,Founder of the Lebanese Institute for Democracy and Human Rights - LIFE,1,0,5126,467,18-Apr-2016,966324472591601664,21-Feb-2018,"في #لبنان يستمر سياسيون وأمنيون ومعهم إعلام موجَّه بتسويق لفكرة إعادة #اللاجئين_السوريين إلى بلدهم ليتم قتلهم هناك , فيما يصمتون عن بقاء ميليشيا لبنانية تقتل ما تبقى من أجسادٍ هزيلة صامدة في بقعة صغيرة محاصرة إسمها #الغوطة_الشرقية لم تقتحمها الكائنات اللاحمة بعد .",FALSE,positive,1,new,قتل,22
532,721996081664368641,Nabil El Halabi,نبيل الحلبي,NabilElHalabi1,Beirut - Lebanon,Founder of the Lebanese Institute for Democracy and Human Rights - LIFE,1,0,5126,467,18-Apr-2016,895593155495579648,10-Aug-2017,"يريدون المساهمة بإعادة #إعمار_سوريا وهم من ساهم بتدميرها وقتل وتهجير أهلها ولاحقوا #اللاجئين_في_لبنان بأمنهم ولقمة عيشهم ..
يا لوقاحتهم !!!",FALSE,positive,1,new,قتل,22
639,15621444,Jerry Maher,جيري ماهر,jerrymahers,Denmark | مملكة الدنمارك,"Daniel known as Jerry, former CEO @SawtBeirut , a Journalist/ Politician based in Europe & a father of 1 under 10! - RT# endorsement #جيري_ماهر",1,0,261363,39,27-Jul-2008,1144590603726012416,28-Jun-2019,"الحشد الشيعي العراقي وصل إلى سوريا منذ سنوات وقتل وهجر سوريين وفلسطينيين و لم يطلق رصاصة واحدة على إسرائيل وأمس إقتحم سفارة مملكة البحرين لأنها استضافت مؤتمراً يدعم الفلسطينيين إقتصادياً فهل عرفتم من هو العدو الحقيقي للقضية الفلسطينية؟

إنهم مرتزقة الخامنئي و مسردبه. #جيري_ماهر",FALSE,positive,1,new,قتل,22
642,15621444,Jerry Maher,جيري ماهر,jerrymahers,Denmark | مملكة الدنمارك,"Daniel known as Jerry, former CEO @SawtBeirut , a Journalist/ Politician based in Europe & a father of 1 under 10! - RT# endorsement #جيري_ماهر",1,0,261363,39,27-Jul-2008,1088348042489675778,24-Jan-2019,"بعد سنوات من قتل الشعب السوري وقصف كل محافظة ثارت ضده وكل مدينة وقرية ومدرسة، نظام بشار الأسد يهدد بقصف مطار تل ابيب رداً على غارات اسرائيل على ميليشيات إيران في سوريا.

هذا النظام الساقط اخلاقياً لو اكتفى بتهديد شعبه ما كان سقط ٥٠٠ الف سوري ولجأ الملايين الى الخارج. #جيري_ماهر",FALSE,positive,1,new,قتل,22
644,15621444,Jerry Maher,جيري ماهر,jerrymahers,Denmark | مملكة الدنمارك,"Daniel known as Jerry, former CEO @SawtBeirut , a Journalist/ Politician based in Europe & a father of 1 under 10! - RT# endorsement #جيري_ماهر",1,0,261363,39,27-Jul-2008,1085119892137930752,15-Jan-2019,"الشعب السوري قُتِل و شُرد من ارضه فتركته الامم المتحدة مشتتاً في مخيمات اللجوء وعندما سمعوا عن مخلوقة لا تشبه الفتيات هربت من والدها الى احد مطارات شرق اسيا هبت المنظمات الدولية للمتاجرة بقضيتها فقط لأنها سعودية!

بإختصار؛ انتم ومنظماتكم وقوانينكم وكندا بتسو صرماية! #جيري_ماهر",FALSE,positive,1,new,قتل,22
645,15621444,Jerry Maher,جيري ماهر,jerrymahers,Denmark | مملكة الدنمارك,"Daniel known as Jerry, former CEO @SawtBeirut , a Journalist/ Politician based in Europe & a father of 1 under 10! - RT# endorsement #جيري_ماهر",1,0,261363,39,27-Jul-2008,1062812800903454731,14-Nov-2018,"من يطالب بتحقيق دولي في قضية خاشقجي عليه ان يقبل بتحقيق دولي في كافة الملفات التي أغلقها كخطف العقيد في الجيش السوري الحر حسين الهرموش وقتل السفير الروسي وقتل وخطف السوريين اللاجئين الى تركيا. 

قبل ان تفعلوا كل ذلك لا تحلموا بتحقيق يتجاوز المملكة وحدودها. #جيري_ماهر",FALSE,positive,1,new,قتل,22
698,2258837700,طوني بولس,طوني بولس,TonyBouloss,Lebanon,"صحافي - لبناني عربي حتى النخاع، اغرد بصوتي لحرية وطني، صمتي سياسة، وحديثي ثورة",1,0,15244,3744,23-Dec-2013,804127344017424384,30-Nov-2016,بعد ان قتلوهم وهجرتهم لطميات شيعية في استقبل نازحوا حلب.. انهم المجوس أنجس ما خلق الله https://t.co/hPRkbMUW5P via @YouTube,TRUE,positive,1,old,قتل,22
729,301675059,Ghassan Hajjar,غسان حجار,ghassanhajjar,Beirut-Lebanon,Journalist and Managing Editor @annahar Newspaper.,1,0,18774,3691,19-May-2011,567562454125666304,17-Feb-2015,اللاجئون السوريون يُقتلون يومياً - غسان حجار - النهار http://t.co/u1t5195V1s via @Annahar#سوريا#لاجئون#نازحون,TRUE,positive,1,old,قتل,22
767,2878635204,Walid Joumblatt,وليد جنبلاط,walidjoumblatt,official account,President of the Progressive Socialist Party of Lebanon,1,0,812869,3179,26-Oct-2014,704617702078328832,1-Mar-2016,والشعب السوري متروك وحيدا يقتل ويعذب ويهجر https://t.co/tuzRFn9KMV,FALSE,positive,1,old,قتل,22
1205,2258837700,طوني بولس,طوني بولس,TonyBouloss,Lebanon,"صحافي - لبناني عربي حتى النخاع، اغرد بصوتي لحرية وطني، صمتي سياسة، وحديثي ثورة",1,0,15244,3744,23-Dec-2013,1069480857063354370,3-Dec-2018,"هذه العبارة العربية تملأ شوارع باريس.. الغرب يدفع ثمن تآمره على ثورة الشعب السوري، هذا الشعب الحي الذي شاهده العالم بأسره يذبح ويقتل ويهجر دون ان يمد يد العون.
التاريخ لا يرحم وستبقى ثورة الشعب السوري نابضة في ضمائر الشعوب ولعنة تلاحق المسؤولين المتآمرين. https://t.co/GvB9rm1G0I",FALSE,positive,1,new,قتل,22
1344,767426736,علي الامين,علي الأمين,alyalamine,Beirut,"صحافي، محلل سياسي ورئيس تحرير موقع جنوبية (الحساب الرسمي)
https://t.co/j6PxiM3w6m",1,0,11434,200,19-Aug-2012,954533367193751552,20-Jan-2018,"#اللاجئون_السوريون لا يقتلهم الصقيع، كما لم تقتلهم براميل الموت، ولا أقبية الاستبداد. اللاجئون يفضحون عراءنا الانساني.",FALSE,positive,1,new,قتل,22
1345,767426736,علي الامين,علي الأمين,alyalamine,Beirut,"صحافي، محلل سياسي ورئيس تحرير موقع جنوبية (الحساب الرسمي)
https://t.co/j6PxiM3w6m",1,0,11434,200,19-Aug-2012,762025374238830592,6-Aug-2016,"في ناس مستعدي تدمر سوريا وتقتل وتهجر نص شعبها كرمال شخص...هذا هو الإرهاب..

#ملحمه_حلب_الكبرى 
#الله_محيي_الثوار",FALSE,positive,1,new,قتل,22
1446,900571646,Hady Hobeiche,هادي حبيش,hadyhobeiche,"Kobayat, Akkar, Lebanon",Lebanese MP representing Akkar.,1,0,120339,393,23-Oct-2012,287873348216696832,6-Jan-2013,"مسألة النازحين هي مسألة إنسانية، وقد لجأ النازحون الى لبنان فهل من المنطقي أن نطلب منهم العودة وهم هاربون من القصف والقتل والدم في سوريا",TRUE,positive,1,new,قتل,22
1850,721996081664368641,Nabil El Halabi,نبيل الحلبي,NabilElHalabi1,Beirut - Lebanon,Founder of the Lebanese Institute for Democracy and Human Rights - LIFE,1,0,5126,467,18-Apr-2016,1141785952261672965,20-Jun-2019,20 حزيران #اليوم_العالمي_للاجئين . لنقف الى جانب هذه الفئة المستضعفة في العالم وخاصةً في لبنان حيث تجاوز الخطاب العنصري ضد #اللاجئين_السوريين إلى حرب ممنهجة عليهم بهدف تسليمهم للنظام السوري ليُقتلوا في المعتقلات أو من خلال إلزامهم بالتجنيد لقتل مواطنيهم في إطار المذبحة المستمرة .,FALSE,positive,1,new,قتل,22
1854,721996081664368641,Nabil El Halabi,نبيل الحلبي,NabilElHalabi1,Beirut - Lebanon,Founder of the Lebanese Institute for Democracy and Human Rights - LIFE,1,0,5126,467,18-Apr-2016,1002330995000004608,31-May-2018,@Al_Mahdi123 @0MM5xvXnW86tB9Q @kasimf قاتلتم اهل القصيّر عندما لم يكن هناك داعش او تنظيم القاعدة في سوريا . وحولتم مسجدهم الى حسينية واحتليتم أرضهم وهجرتم اهل القصيّر الى لبنان ليصبحوا لاجئين !,FALSE,positive,1,new,قتل,22
1909,2258837700,طوني بولس,طوني بولس,TonyBouloss,Lebanon,"صحافي - لبناني عربي حتى النخاع، اغرد بصوتي لحرية وطني، صمتي سياسة، وحديثي ثورة",1,0,15244,3744,23-Dec-2013,715487674778263552,31-Mar-2016,"حزب الله وحلفائه يستخدمون ""فزاعة التوطين"" للتحريض على اللاجئين السوريين في لبنان وتبرير قتلهم واحتلالهم للشعب السوري https://t.co/wR1MujTZqb",FALSE,positive,1,old,قتل,22
39,2878635204,Walid Joumblatt,وليد جنبلاط,walidjoumblatt,official account,President of the Progressive Socialist Party of Lebanon,1,0,812869,3179,26-Oct-2014,884682088091439105,11-Jul-2017,يجب الحد من عاصفة الحقد والعنصرية تجاه اللاجئ السوري الذي يضيف على الاقتصاد المحلي حوالي مليار دولار ونيف https://t.co/bg9ZvOrTQh,FALSE,positive,1,new,عنصرية,24
155,851273180,Nohad Machnouk,نهاد المشنوق,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,765571343819603968,16-Aug-2016,اتحاد الجمعيات الإغاثية برئاسة الشيخ الغالي: جئنا لشكر #المشنوق على وقف حملة بعض البلديات العنصرية بحقّ لاجئي #سوريا https://t.co/41IHwRDB8w,FALSE,positive,1,new,عنصرية,24
262,32828097,Jaafar Abdul Karim,جعفر عبد الكريم,jaafarAbdulKari,Berlin,TV Presenter/Reporter #JaafarTalk جعفر_توك# @DeutscheWelle | Vlog @spiegelonline | Column @zeitonline | جعفر عبد الكريم |,1,0,113148,5540,18-Apr-2009,1051835325268537345,15-Oct-2018,"بـ ""اسكتشات"" ساخرة 

شباب لبناني وسوري 

يحارب العنصرية 

ضد اللاجئين السوريين

 في لبنان! https://t.co/yFKHzf0BCV",FALSE,positive,1,new,عنصرية,24
409,3011512068,Talal Salman,طلال سلمان,talalsalman,NA,الحساب الرسمي للصحافي طلال سلمان,1,0,109987,9,6-Feb-2015,1106973402231791616,16-Mar-2019,"يُصر بعض السياسيين على إنكار وجود ""#الدولة_السورية"" على الخريطة، وبعد ذلك يطلقون خطابهم #العنصري ضد #النازحين_السوريين، مع انهم – كما يظهر في مؤتمر #بروكسل- يدرون مئات ملايين الدولارات على الدولة في #لبنان",TRUE,positive,1,new,عنصرية,24
410,3011512068,Talal Salman,طلال سلمان,talalsalman,NA,الحساب الرسمي للصحافي طلال سلمان,1,0,109987,9,6-Feb-2015,1102488451717439488,4-Mar-2019,"العنصرية اللبنانية في وجوه السوريين.. | #على_الطريق

https://t.co/vGrXJQRm1c

#لبنان
فلسطين
#المخيمات_الفلسطينية
#سوريا
#النازحون_السوريون
#عودة_النازحين
#العمالة_السورية
#العودة_الامنة
#دمشق
#صباح_الخير https://t.co/VKgFsWpwnf",TRUE,positive,1,new,عنصرية,24
411,3011512068,Talal Salman,طلال سلمان,talalsalman,NA,الحساب الرسمي للصحافي طلال سلمان,1,0,109987,9,6-Feb-2015,887209346286985217,18-Jul-2017,"حلُّوا عن النازحين السوريين | #نصري_الصايغ

https://t.co/6614ze0Spz

#النازحون_السوريون
#العنصرية
#اللاجئون_السوريون https://t.co/sKJXDWr69Z",TRUE,positive,1,new,عنصرية,24
413,3011512068,Talal Salman,طلال سلمان,talalsalman,NA,الحساب الرسمي للصحافي طلال سلمان,1,0,109987,9,6-Feb-2015,883336051791548420,7-Jul-2017,"1\2 تلتهم النيران مخيمات اللجوء السوري في #لبنان فتعلو اصوات العنصريين والكيانيين مطالبة بإعادتهم فوراً إلى بلادهم
#اللاجئون_السوريون",FALSE,positive,1,new,عنصرية,24
428,284695423,Faysal ElKak فيصل القاق,فيصل القاق,Drelkak,Lebanon,"VicePresident @FIGOHQ, Director WISH Program American Univ of Beirut, Dept ObGyn AUB Med Ctr, Fac Health Sci, Activist,voice4change",1,0,1803,995,19-Apr-2011,869452426054598656,30-May-2017,"النازحون السوريون بين خطابَيْن علماني تكفيري، وطائفي عنصري ""الوقائع"" @saadhariri @SigridKaag  https://t.co/8zsFnDbw5t https://t.co/6tEVbPIkQi",TRUE,positive,1,new,عنصرية,24
429,284695423,Faysal ElKak فيصل القاق,فيصل القاق,Drelkak,Lebanon,"VicePresident @FIGOHQ, Director WISH Program American Univ of Beirut, Dept ObGyn AUB Med Ctr, Fac Health Sci, Activist,voice4change",1,0,1803,995,19-Apr-2011,869451987376623616,30-May-2017,"النازحون السوريون بين خطابَيْن علماني تكفيري، وطائفي عنصري @AUB_Lebanon @nasseryassin  https://t.co/8zsFnDbw5t https://t.co/BI4AcA8RDx",TRUE,positive,1,new,عنصرية,24
447,250742279,Jad Shahrour | جاد,جاد شحرور,Jadshahrour,Lebanon,Comms Officer @ Samir kassir Foundation @sk_eyes. Creative Copywriter/freelance journalist. Nominated for #SamirKassirAward 12” #PressFreedom #حرية_الصحافة,1,0,3119,2756,11-Feb-2011,886502906375131136,16-Jul-2017,"#علم_وخبر أهالي العسكريين عليهم أن يتحلوا بأخلاق هذه المؤسسة لا أن ينجروا للزواريب السياسية ضد اللاجئين السوريين، لا للعنصرية. #لبنان #سوريا",FALSE,positive,1,new,عنصرية,24
557,305565958,Dima,ديما صادق,DimaSadek,Beirut,News anchor at LBCI https://t.co/3ngSEuvny4…,1,0,355388,915,26-May-2011,1145101960888115200,29-Jun-2019,"أن قضية الصورة كانت الشرارة، إلا أن غضب العمال الحقيقي ناجم عن مشاكل أبرزها عدم المساواة في الأجور ، كما قارن معلقون بين المعاملة العنصرية لللاجئين السوريين في لبنان مع المعاملة العنصرية التي تعرض لها اللبنانيون في كازاخستان إثر الواقعة.
 https://t.co/qbyjq6Nzvc",FALSE,positive,1,new,عنصرية,24
602,177815370,Nasser Yassin,ناصر ياسين,nasseryassin,Global,"Professor, Researcher, and Policy Innovator in Lebanon. Tweeting on Policy Issues #AUB #AUB4Refugees #WithRefugees - Opinions are My Own",1,0,5137,1805,13-Aug-2010,1138154738359459840,10-Jun-2019,"نشر، في وقت سابق، فيديو حول وجود فساتين في خيمة  في إحدى مخيمات #اللاجئين السوريين وتم ربط الأمر بالدعارة والاتجار بالبشر. اتهام عار من الصحة لأنه مجرد محل لبيع الألبسة كما هذه المحلات في #عرسال
#ضد_العنصرية

@oula_boutros ما رأي حضرة المستشارة؟ https://t.co/8ZflZOaH95",FALSE,positive,1,new,عنصرية,24
635,177815370,Nasser Yassin,ناصر ياسين,nasseryassin,Global,"Professor, Researcher, and Policy Innovator in Lebanon. Tweeting on Policy Issues #AUB #AUB4Refugees #WithRefugees - Opinions are My Own",1,0,5137,1805,13-Aug-2010,1009499247757193216,20-Jun-2018,"إعلامية صاحبة مهنية عالية تعمل في محطة اخبارية عالمية تعلق بتغريدة على تقرير إخباري غير مهني يدعي ازدياد الجريمة في #لبنان بسبب #اللاجئين #السوريين فتُفتح عليها ابواب الشتم. آن الأوان لنقاش قضية اللجوء السوري في لبنان بموضوعية، والأهم وقف تخوين كل من يرفض المواقف العنصرية https://t.co/7oJ74X0cF9",FALSE,positive,1,new,عنصرية,24
724,242686434,Yumna Fawaz,يمني فواز,yumnafawaz,Beirut,"News reporter/ Filmmaker أنا منحازة ومتطرفة للحرية وحقوق الإنسان وضد ""الديكتاتور""",1,0,112653,1614,25-Jan-2011,988894536909885440,24-Apr-2018,مداخلتي حول عنصرية الأغنية اللبنانية تجاه النازحين السوريين على @OrientNews من الدقيقة ٧:٣٠ https://t.co/egqdQ6zmxp,TRUE,positive,1,old,عنصرية,24
733,3011512068,Talal Salman,طلال سلمان,talalsalman,NA,الحساب الرسمي للصحافي طلال سلمان,1,0,109987,9,6-Feb-2015,887209346286985216,18-Jul-2017,حلُّوا عن النازحين السوريين | #نصري_الصايغ  https://t.co/6614ze0Spz  #النازحون_السوريون #العنصرية #اللاجئون_السوريون https://t.co/sKJXDWr69Z,TRUE,positive,1,old,عنصرية,24
735,3011512068,Talal Salman,طلال سلمان,talalsalman,NA,الحساب الرسمي للصحافي طلال سلمان,1,0,109987,9,6-Feb-2015,883336051791548416,7-Jul-2017,1\2 تلتهم النيران مخيمات اللجوء السوري في #لبنان فتعلو اصوات العنصريين والكيانيين مطالبة بإعادتهم فوراً إلى بلادهم #اللاجئون_السوريون,FALSE,positive,1,old,عنصرية,24
1329,3011512068,Talal Salman,طلال سلمان,talalsalman,NA,الحساب الرسمي للصحافي طلال سلمان,1,0,109987,9,6-Feb-2015,883337311362088966,7-Jul-2017,"2\2 حرصاً على التوازن الهش، طائفياً، في لبنان.. فتخسر #فلسطين ويكسب #العدو_الإسرائيلي
#الطائفية
#العنصرية
#اللاجئون_السوريون",FALSE,positive,1,new,عنصرية,24
1340,250742279,Jad Shahrour | جاد,جاد شحرور,Jadshahrour,Lebanon,Comms Officer @ Samir kassir Foundation @sk_eyes. Creative Copywriter/freelance journalist. Nominated for #SamirKassirAward 12” #PressFreedom #حرية_الصحافة,1,0,3119,2756,11-Feb-2011,883052994257965056,6-Jul-2017,تدفعون للنظام وتقتلوا اللاجئين بعنصريتكم. #سوريا #لبنان https://t.co/OgrQiJJL3v,FALSE,positive,1,new,عنصرية,24
1383,721996081664368641,Nabil El Halabi,نبيل الحلبي,NabilElHalabi1,Beirut - Lebanon,Founder of the Lebanese Institute for Democracy and Human Rights - LIFE,1,0,5126,467,18-Apr-2016,1141785952261672965,20-Jun-2019,20 حزيران #اليوم_العالمي_للاجئين . لنقف الى جانب هذه الفئة المستضعفة في العالم وخاصةً في لبنان حيث تجاوز الخطاب العنصري ضد #اللاجئين_السوريين إلى حرب ممنهجة عليهم بهدف تسليمهم للنظام السوري ليُقتلوا في المعتقلات أو من خلال إلزامهم بالتجنيد لقتل مواطنيهم في إطار المذبحة المستمرة .,FALSE,positive,1,new,عنصرية,24
1569,3011512068,Talal Salman,طلال سلمان,talalsalman,NA,الحساب الرسمي للصحافي طلال سلمان,1,0,109987,9,6-Feb-2015,883337311362088960,7-Jul-2017,"2\2 حرصاً على التوازن الهش، طائفياً، في لبنان.. فتخسر #فلسطين ويكسب #العدو_الإسرائيلي #الطائفية #العنصرية #اللاجئون_السوريون",FALSE,positive,1,old,عنصرية,24
1610,2878635204,Walid Joumblatt,وليد جنبلاط,walidjoumblatt,official account,President of the Progressive Socialist Party of Lebanon,1,0,812869,3179,26-Oct-2014,884682088091439104,11-Jul-2017,يجب الحد من عاصفة الحقد والعنصرية تجاه اللاجئ السوري الذي يضيف على الاقتصاد المحلي حوالي مليار دولار ونيف https://t.co/bg9ZvOrTQh,FALSE,positive,1,old,عنصرية,24
1785,599985251,Tammam Salam,تمام سلام,SalamTammam,Lebanon,NA,1,0,178131,221,5-Jun-2012,1095263127787261953,12-Feb-2019,11-أدعو الى سحب موضوع النازحين السوريين من السجال الداخلي وعدم استعماله سلاحاً في معارك التحريض الطائفيّ والعنصريّ.  #تمّام_سلام #الحكومة,TRUE,positive,1,new,عنصرية,24
1831,250742279,Jad Shahrour | جاد,جاد شحرور,Jadshahrour,Lebanon,Comms Officer @ Samir kassir Foundation @sk_eyes. Creative Copywriter/freelance journalist. Nominated for #SamirKassirAward 12” #PressFreedom #حرية_الصحافة,1,0,3119,2756,11-Feb-2011,886496886244466688,16-Jul-2017,هناك من يستغل إنسانيتنا في الدفاع عن #اللاجئين_السوريين واحترامنا للمؤسسة العسكرية في تظاهرة الهدف منها زيادة رقعة العنصرية #علم_وخبر #لبنان,FALSE,positive,1,new,عنصرية,24
1876,177815370,Nasser Yassin,ناصر ياسين,nasseryassin,Global,"Professor, Researcher, and Policy Innovator in Lebanon. Tweeting on Policy Issues #AUB #AUB4Refugees #WithRefugees - Opinions are My Own",1,0,5137,1805,13-Aug-2010,1136670253646262272,6-Jun-2019,"استاذ رياض، المقارنة بالسبعينيات غير دقيقة، #اللاجئون السوريون غير مسلحين أو منظمين و ٨٠% منهم من النساء والأطفال. 

نعم، يجب علينا الوقوف ضد العقاب الجماعي لمجموعة تؤخذ بجريرة أفراد قلة منهم. هذه أحد أوجه #العنصرية ووجب عدم  تطبيعها. https://t.co/4rsdkJN0PA",FALSE,positive,1,new,عنصرية,24
35,2878635204,Walid Joumblatt,وليد جنبلاط,walidjoumblatt,official account,President of the Progressive Socialist Party of Lebanon,1,0,812869,3179,26-Oct-2014,1053311892758937604,19-Oct-2018,لا بد ان تظهر الحقيقة حول اختفاء جمال خاشقجي الا اذا كان ضحية صراع الدول ومصالحها .في هذا المجال غريب كيف الرأي العام العالمي لم يتحرك في قضية الشعب السوري الذي اغتيل وتهجر وخطف وتعذب . وها هو دميستورا يتأسف انه لم ينجز الدستور قبل ان ينهي مهمته .الاخضر الابراهيمي احترم نفسه وترك https://t.co/n13pGsu9EJ,FALSE,positive,1,new,تهجير,27
40,2878635204,Walid Joumblatt,وليد جنبلاط,walidjoumblatt,official account,President of the Progressive Socialist Party of Lebanon,1,0,812869,3179,26-Oct-2014,767979237634666496,23-Aug-2016,اصر النظام على الحل العسكري القمعي الامر الذي دمر سوريا وهجر ملايين من شعبها https://t.co/gqSdGm2wKb,FALSE,positive,1,new,تهجير,27
